,shcode,shname,target_m,date,close_ratio,min_target,max_target,close,spot_range,check,inrange,squeezed,volume_default
2,010100,한국프랜지,201909,20190910,-0.031192660550458662,1950,2435,2640,1.422680412371134,False,False,True,False
3,010100,한국프랜지,201909,20190911,-0.007575757575757569,1950,2435,2620,1.3814432989690721,False,False,True,False
4,010100,한국프랜지,201909,20190916,-0.05534351145038163,1950,2435,2475,1.0824742268041236,False,False,False,False
5,010100,한국프랜지,201909,20190917,-0.012121212121212088,1950,2435,2445,1.0206185567010309,False,False,True,False
6,010100,한국프랜지,201909,20190918,0.010224948875255713,1950,2435,2470,1.0721649484536082,False,False,True,False
7,010100,한국프랜지,201909,20190919,0.2085020242914979,1950,2435,2985,2.134020618556701,False,False,False,False
8,010100,한국프랜지,201909,20190920,-0.028475711892797295,1950,2435,2900,1.958762886597938,False,False,True,False
9,010100,한국프랜지,201909,20190923,0.018965517241379404,1950,2435,2955,2.0721649484536084,False,False,True,False
10,010100,한국프랜지,201909,20190924,-0.025380710659898442,1950,2435,2880,1.9175257731958764,False,False,True,False
11,010100,한국프랜지,201909,20190925,-0.00694444444444442,1950,2435,2860,1.8762886597938144,False,False,True,False
12,010100,한국프랜지,201909,20190926,-0.06293706293706292,1950,2435,2680,1.5051546391752577,False,False,False,False
13,010100,한국프랜지,201909,20190927,0.01679104477611948,1950,2435,2725,1.597938144329897,False,False,True,False
1,010100,한국프랜지,201909,20190920,-0.028475711892797295,2500,2985,2900,0.8247422680412371,False,True,True,False
2,010100,한국프랜지,201909,20190923,0.018965517241379404,2500,2985,2955,0.9381443298969072,True,True,True,True
3,010100,한국프랜지,201909,20190924,-0.025380710659898442,2500,2985,2880,0.7835051546391752,False,True,True,False
4,010100,한국프랜지,201909,20190925,-0.00694444444444442,2500,2985,2860,0.7422680412371134,False,True,True,False
5,010100,한국프랜지,201909,20190926,-0.06293706293706292,2500,2985,2680,0.3711340206185567,False,True,False,False
6,010100,한국프랜지,201909,20190927,0.01679104477611948,2500,2985,2725,0.4639175257731959,False,True,True,False
1,010420,한솔PNS,201906,20190628,-0.08045977011494254,1865,2175,2000,0.43548387096774194,False,True,False,False
2,010420,한솔PNS,201906,20190701,-0.07499999999999996,1865,2175,1850,-0.04838709677419355,False,False,False,False
3,010420,한솔PNS,201906,20190702,-0.018918918918918948,1865,2175,1815,-0.16129032258064516,False,False,True,False
4,010420,한솔PNS,201906,20190703,-0.016528925619834656,1865,2175,1785,-0.25806451612903225,False,False,False,False
5,010420,한솔PNS,201906,20190704,-0.01680672268907568,1865,2175,1755,-0.3548387096774194,False,False,True,False
6,010420,한솔PNS,201906,20190705,-0.054131054131054124,1865,2175,1660,-0.6612903225806451,False,False,False,False
7,010420,한솔PNS,201906,20190708,-0.015060240963855387,1865,2175,1635,-0.7419354838709677,False,False,True,False
8,010420,한솔PNS,201906,20190709,0.039755351681957096,1865,2175,1700,-0.532258064516129,False,False,False,False
9,010420,한솔PNS,201906,20190710,-0.032352941176470584,1865,2175,1645,-0.7096774193548387,False,False,False,False
10,010420,한솔PNS,201906,20190711,0.012158054711246091,1865,2175,1665,-0.6451612903225806,False,False,True,False
11,010420,한솔PNS,201906,20190712,0.018018018018018056,1865,2175,1695,-0.5483870967741935,False,False,True,False
12,010420,한솔PNS,201906,20190715,-0.05014749262536877,1865,2175,1610,-0.8225806451612904,False,False,False,False
13,010420,한솔PNS,201906,20190716,-0.01552795031055898,1865,2175,1585,-0.9032258064516129,False,False,True,True
14,010420,한솔PNS,201906,20190717,0.04416403785488954,1865,2175,1655,-0.6774193548387096,False,False,False,False
15,010420,한솔PNS,201906,20190718,-0.0060422960725075026,1865,2175,1645,-0.7096774193548387,False,False,True,False
16,010420,한솔PNS,201906,20190719,0.054711246200607855,1865,2175,1735,-0.41935483870967744,False,False,False,False
17,010420,한솔PNS,201906,20190722,-0.023054755043227626,1865,2175,1695,-0.5483870967741935,False,False,True,True
18,010420,한솔PNS,201906,20190723,-0.041297935103244865,1865,2175,1625,-0.7741935483870968,False,False,False,False
19,010420,한솔PNS,201906,20190724,-0.024615384615384595,1865,2175,1585,-0.9032258064516129,False,False,True,True
20,010420,한솔PNS,201906,20190725,0.0,1865,2175,1585,-0.9032258064516129,False,False,True,True
1,010660,화천기계,201906,20190628,-0.13812154696132595,3150,3620,3120,-0.06382978723404255,False,False,False,False
2,010660,화천기계,201906,20190701,-0.04487179487179482,3150,3620,2980,-0.3617021276595745,False,False,True,False
3,010660,화천기계,201906,20190702,0.04026845637583887,3150,3620,3100,-0.10638297872340426,False,False,True,False
4,010660,화천기계,201906,20190703,0.016129032258064502,3150,3620,3150,0.0,False,True,False,False
5,010660,화천기계,201906,20190704,-0.01746031746031751,3150,3620,3095,-0.11702127659574468,False,False,True,False
6,010660,화천기계,201906,20190705,0.05815831987075937,3150,3620,3275,0.26595744680851063,False,True,False,False
7,010660,화천기계,201906,20190708,0.0,3150,3620,3275,0.26595744680851063,False,True,True,False
8,010660,화천기계,201906,20190709,0.13587786259541978,3150,3620,3720,1.2127659574468086,False,False,False,False
9,010660,화천기계,201906,20190710,0.008064516129032251,3150,3620,3750,1.2765957446808511,False,False,False,False
10,010660,화천기계,201906,20190711,-0.040000000000000036,3150,3620,3600,0.9574468085106383,False,True,True,False
11,010660,화천기계,201906,20190712,0.001388888888888884,3150,3620,3605,0.9680851063829787,False,True,True,False
12,010660,화천기계,201906,20190715,-0.030513176144244092,3150,3620,3495,0.7340425531914894,False,True,False,False
13,010660,화천기계,201906,20190716,0.05007153075822601,3150,3620,3670,1.1063829787234043,False,False,False,False
14,010660,화천기계,201906,20190717,0.013623978201634968,3150,3620,3720,1.2127659574468086,False,False,True,False
15,010660,화천기계,201906,20190718,-0.05913978494623651,3150,3620,3500,0.7446808510638298,False,True,False,False
16,010660,화천기계,201906,20190719,-0.0485714285714286,3150,3620,3330,0.3829787234042553,False,True,True,False
17,010660,화천기계,201906,20190722,0.012012012012011963,3150,3620,3370,0.46808510638297873,False,True,True,False
18,010660,화천기계,201906,20190723,-0.0771513353115727,3150,3620,3110,-0.0851063829787234,False,False,False,False
19,010660,화천기계,201906,20190724,0.094855305466238,3150,3620,3405,0.5425531914893617,False,True,False,False
20,010660,화천기계,201906,20190725,0.027900146842878115,3150,3620,3500,0.7446808510638298,False,True,True,False
1,011150,CJ씨푸드,201904,20190417,0.044334975369458185,2440,3045,3180,1.2231404958677685,False,False,False,False
2,011150,CJ씨푸드,201904,20190418,-0.1116352201257862,2440,3045,2825,0.6363636363636364,False,True,False,False
3,011150,CJ씨푸드,201904,20190419,-0.008849557522123908,2440,3045,2800,0.5950413223140496,False,True,True,False
4,011150,CJ씨푸드,201904,20190422,0.30000000000000004,2440,3045,3640,1.9834710743801653,False,False,False,False
5,011150,CJ씨푸드,201904,20190423,-0.09478021978021978,2440,3045,3295,1.4132231404958677,False,False,False,False
6,011150,CJ씨푸드,201904,20190424,-0.04552352048558417,2440,3045,3145,1.165289256198347,False,False,False,False
7,011150,CJ씨푸드,201904,20190425,-0.020667726550079535,2440,3045,3080,1.0578512396694215,False,False,True,False
8,011150,CJ씨푸드,201904,20190426,-0.03246753246753242,2440,3045,2980,0.8925619834710744,False,True,True,False
9,011150,CJ씨푸드,201904,20190429,-0.01845637583892612,2440,3045,2925,0.8016528925619835,False,True,False,False
10,011150,CJ씨푸드,201904,20190430,0.0034188034188034067,2440,3045,2935,0.8181818181818182,False,True,True,False
11,011150,CJ씨푸드,201904,20190502,-0.02555366269165249,2440,3045,2860,0.6942148760330579,False,True,True,False
12,011150,CJ씨푸드,201904,20190503,0.12237762237762229,2440,3045,3210,1.2727272727272727,False,False,False,False
13,011150,CJ씨푸드,201904,20190507,0.015576323987538832,2440,3045,3260,1.3553719008264462,False,False,True,False
14,011150,CJ씨푸드,201904,20190508,-0.059815950920245387,2440,3045,3065,1.0330578512396693,False,False,False,False
15,011150,CJ씨푸드,201904,20190509,-0.06525285481239806,2440,3045,2865,0.7024793388429752,False,True,False,False
16,011150,CJ씨푸드,201904,20190510,0.00698080279232105,2440,3045,2885,0.7355371900826446,False,True,True,False
17,011150,CJ씨푸드,201904,20190513,0.03119584055459268,2440,3045,2975,0.8842975206611571,False,True,False,False
18,011150,CJ씨푸드,201904,20190514,-0.02352941176470591,2440,3045,2905,0.768595041322314,False,True,True,False
1,011150,CJ씨푸드,201904,20190423,-0.09478021978021978,2805,3640,3295,0.5868263473053892,False,True,False,False
2,011150,CJ씨푸드,201904,20190424,-0.04552352048558417,2805,3640,3145,0.40718562874251496,False,True,False,False
3,011150,CJ씨푸드,201904,20190425,-0.020667726550079535,2805,3640,3080,0.32934131736526945,False,True,True,False
4,011150,CJ씨푸드,201904,20190426,-0.03246753246753242,2805,3640,2980,0.20958083832335328,False,True,True,False
5,011150,CJ씨푸드,201904,20190429,-0.01845637583892612,2805,3640,2925,0.1437125748502994,False,True,False,False
6,011150,CJ씨푸드,201904,20190430,0.0034188034188034067,2805,3640,2935,0.15568862275449102,False,True,True,False
7,011150,CJ씨푸드,201904,20190502,-0.02555366269165249,2805,3640,2860,0.0658682634730539,False,True,True,False
8,011150,CJ씨푸드,201904,20190503,0.12237762237762229,2805,3640,3210,0.48502994011976047,False,True,False,False
9,011150,CJ씨푸드,201904,20190507,0.015576323987538832,2805,3640,3260,0.5449101796407185,False,True,True,False
10,011150,CJ씨푸드,201904,20190508,-0.059815950920245387,2805,3640,3065,0.31137724550898205,False,True,False,False
11,011150,CJ씨푸드,201904,20190509,-0.06525285481239806,2805,3640,2865,0.0718562874251497,False,True,False,False
12,011150,CJ씨푸드,201904,20190510,0.00698080279232105,2805,3640,2885,0.09580838323353294,False,True,True,False
13,011150,CJ씨푸드,201904,20190513,0.03119584055459268,2805,3640,2975,0.20359281437125748,False,True,False,False
14,011150,CJ씨푸드,201904,20190514,-0.02352941176470591,2805,3640,2905,0.11976047904191617,False,True,True,False
15,011150,CJ씨푸드,201904,20190515,0.001721170395869276,2805,3640,2910,0.12574850299401197,True,True,True,True
16,011150,CJ씨푸드,201904,20190516,-0.08419243986254299,2805,3640,2665,-0.16766467065868262,False,False,False,False
17,011150,CJ씨푸드,201904,20190517,-0.0018761726078799779,2805,3640,2660,-0.17365269461077845,False,False,True,False
18,011150,CJ씨푸드,201904,20190520,-0.020676691729323293,2805,3640,2605,-0.23952095808383234,False,False,True,True
1,011150,CJ씨푸드,201908,20190816,0.0013495276653170407,2880,3705,3710,1.006060606060606,False,False,True,False
2,011150,CJ씨푸드,201908,20190819,0.0,2880,3705,3710,1.006060606060606,False,False,False,False
3,011150,CJ씨푸드,201908,20190820,-0.03638814016172509,2880,3705,3575,0.8424242424242424,False,True,False,False
4,011150,CJ씨푸드,201908,20190821,0.02237762237762242,2880,3705,3655,0.9393939393939394,False,True,True,False
5,011150,CJ씨푸드,201908,20190822,-0.0725034199726402,2880,3705,3390,0.6181818181818182,False,True,False,False
6,011150,CJ씨푸드,201908,20190823,-0.002949852507374673,2880,3705,3380,0.6060606060606061,False,True,True,False
7,011150,CJ씨푸드,201908,20190826,0.013313609467455523,2880,3705,3425,0.6606060606060606,False,True,False,False
8,011150,CJ씨푸드,201908,20190827,0.023357664233576658,2880,3705,3505,0.7575757575757576,False,True,True,False
9,011150,CJ씨푸드,201908,20190828,-0.031383737517831634,2880,3705,3395,0.6242424242424243,False,True,False,False
10,011150,CJ씨푸드,201908,20190829,-0.02945508100147276,2880,3705,3295,0.503030303030303,False,True,False,True
11,011150,CJ씨푸드,201908,20190830,0.09559939301972675,2880,3705,3610,0.8848484848484849,False,True,False,False
12,011150,CJ씨푸드,201908,20190902,0.008310249307479145,2880,3705,3640,0.9212121212121213,False,True,True,False
13,011150,CJ씨푸드,201908,20190903,-0.0013736263736263687,2880,3705,3635,0.9151515151515152,False,True,True,False
14,011150,CJ씨푸드,201908,20190904,0.004126547455295837,2880,3705,3650,0.9333333333333333,False,True,True,False
15,011150,CJ씨푸드,201908,20190905,0.03013698630136985,2880,3705,3760,1.0666666666666667,False,False,False,False
16,011150,CJ씨푸드,201908,20190906,-0.08244680851063835,2880,3705,3450,0.6909090909090909,False,True,False,False
17,011150,CJ씨푸드,201908,20190909,-0.02753623188405796,2880,3705,3355,0.5757575757575758,False,True,True,False
18,011150,CJ씨푸드,201908,20190910,-0.0044709388971684305,2880,3705,3340,0.5575757575757576,False,True,True,False
19,011150,CJ씨푸드,201908,20190911,0.0014970059880239361,2880,3705,3345,0.5636363636363636,False,True,True,False
1,011280,태림포장,201905,20190508,0.16005873715124808,5320,6810,7900,1.7315436241610738,False,False,False,False
2,011280,태림포장,201905,20190509,0.0,5320,6810,7900,1.7315436241610738,False,False,False,False
3,011280,태림포장,201905,20190510,-0.069620253164557,5320,6810,7350,1.3624161073825503,False,False,False,False
4,011280,태림포장,201905,20190513,-0.03401360544217691,5320,6810,7100,1.1946308724832215,False,False,True,False
5,011280,태림포장,201905,20190514,0.035211267605633756,5320,6810,7350,1.3624161073825503,False,False,False,False
6,011280,태림포장,201905,20190515,-0.03265306122448974,5320,6810,7110,1.2013422818791946,False,False,True,False
7,011280,태림포장,201905,20190516,-0.03375527426160341,5320,6810,6870,1.0402684563758389,False,False,True,False
8,011280,태림포장,201905,20190517,0.010189228529839944,5320,6810,6940,1.087248322147651,False,False,True,False
9,011280,태림포장,201905,20190520,0.030259365994236287,5320,6810,7150,1.2281879194630871,False,False,True,False
10,011280,태림포장,201905,20190521,0.008391608391608463,5320,6810,7210,1.2684563758389262,False,False,True,False
11,011280,태림포장,201905,20190522,-0.012482662968099856,5320,6810,7120,1.2080536912751678,False,False,True,False
12,011280,태림포장,201905,20190523,-0.0196629213483146,5320,6810,6980,1.1140939597315436,False,False,True,False
