,shcode,target_day,upcode,upname,tmcode,tmname,shname,target_m,next_target_day,shcode2,y,init_jupo,end_jupo,init_month,end_month,init_week,end_week,check_init_day2
183,004980,20190130,10.0,비금속 광물,44.0,시멘트/레미콘,성신양회,201901,20190422,00499K,0,20180201,20190130,20180131,20181231,20180706,20190125,20190120
184,00499K,20190422,,,,,롯데지주우,201904,20191008,005070,0,20180501,20190422,20180430,20190331,20180928,20190419,20190412
185,005070,20191008,8.0,화       학,405.0,MLCC(적층세라믹콘덴서),코스모신소재,201910,20191024,005070,1,20181101,20191008,20181031,20190930,20190315,20191004,20190928
186,005070,20191024,8.0,화       학,405.0,MLCC(적층세라믹콘덴서),코스모신소재,201910,20191209,005070,0,20181101,20191024,20181031,20190930,20190329,20191018,20191014
187,005070,20191209,8.0,화       학,405.0,MLCC(적층세라믹콘덴서),코스모신소재,201912,20181206,005110,0,20190101,20191209,20181231,20191130,20190517,20191206,20191129
188,005110,20181206,16.0,유   통  업,335.0,재난/안전(지진 등),한창,201812,20190219,005110,0,20180101,20181206,20171231,20181130,20180511,20181130,20181126
189,005110,20190219,16.0,유   통  업,335.0,재난/안전(지진 등),한창,201902,20190220,005110,1,20180301,20190219,20180228,20190131,20180727,20190215,20190209
190,005110,20190220,16.0,유   통  업,335.0,재난/안전(지진 등),한창,201902,20190222,005110,1,20180301,20190220,20180228,20190131,20180727,20190215,20190210
191,005110,20190222,16.0,유   통  업,335.0,재난/안전(지진 등),한창,201902,20190624,005110,0,20180301,20190222,20180228,20190131,20180727,20190215,20190212
192,005110,20190624,16.0,유   통  업,335.0,재난/안전(지진 등),한창,201906,20190916,005110,0,20180701,20190624,20180630,20190531,20181130,20190621,20190614
193,005110,20190916,16.0,유   통  업,335.0,재난/안전(지진 등),한창,201909,20190918,005110,1,20181001,20190916,20180930,20190831,20190222,20190913,20190906
194,005110,20190918,16.0,유   통  업,335.0,재난/안전(지진 등),한창,201909,20190625,005320,0,20181001,20190918,20180930,20190831,20190222,20190913,20190908
195,005320,20190625,16.0,유   통  업,32.0,패션/의류,국동,201906,20190626,005320,1,20180701,20190625,20180630,20190531,20181130,20190621,20190615
196,005320,20190626,16.0,유   통  업,32.0,패션/의류,국동,201906,20190704,005360,0,20180701,20190626,20180630,20190531,20181130,20190621,20190616
197,005360,20190704,16.0,유   통  업,421.0,日 불매운동 관련주,모나미,201907,20190705,005360,1,20180801,20190704,20180731,20190630,20181207,20190628,20190624
198,005360,20190705,16.0,유   통  업,421.0,日 불매운동 관련주,모나미,201907,20190708,005360,1,20180801,20190705,20180731,20190630,20181207,20190628,20190625
199,005360,20190708,16.0,유   통  업,421.0,日 불매운동 관련주,모나미,201907,20190715,005360,1,20180801,20190708,20180731,20190630,20181214,20190705,20190628
200,005360,20190715,16.0,유   통  업,421.0,日 불매운동 관련주,모나미,201907,20191121,005360,0,20180801,20190715,20180731,20190630,20181221,20190712,20190705
201,005360,20191121,16.0,유   통  업,421.0,日 불매운동 관련주,모나미,201911,20190705,005390,0,20181201,20191121,20181130,20191031,20190426,20191115,20191111
202,005390,20190705,16.0,유   통  업,421.0,日 불매운동 관련주,신성통상,201907,20190708,005390,1,20180801,20190705,20180731,20190630,20181207,20190628,20190625
203,005390,20190708,16.0,유   통  업,421.0,日 불매운동 관련주,신성통상,201907,20191018,005390,0,20180801,20190708,20180731,20190630,20181214,20190705,20190628
204,005390,20191018,16.0,유   통  업,421.0,日 불매운동 관련주,신성통상,201910,20191121,005390,0,20181101,20191018,20181031,20190930,20190322,20191011,20191008
205,005390,20191121,16.0,유   통  업,421.0,日 불매운동 관련주,신성통상,201911,20190129,005420,0,20181201,20191121,20181130,20191031,20190426,20191115,20191111
206,005420,20190129,8.0,화       학,64.0,2차전지,코스모화학,201901,20190124,005690,0,20180201,20190129,20180131,20181231,20180706,20190125,20190119
207,005690,20190124,9.0,의   약  품,110.0,화장품,파미셀,201901,20190125,005690,1,20180201,20190124,20180131,20181231,20180629,20190118,20190114
208,005690,20190125,9.0,의   약  품,110.0,화장품,파미셀,201901,20190717,005690,0,20180201,20190125,20180131,20181231,20180629,20190118,20190115
209,005690,20190717,9.0,의   약  품,110.0,화장품,파미셀,201907,20190801,005690,1,20180801,20190717,20180731,20190630,20181221,20190712,20190707
210,005690,20190801,9.0,의   약  품,110.0,화장품,파미셀,201908,20191023,005690,0,20180801,20190801,20180831,20190731,20190104,20190726,20190722
211,005690,20191023,9.0,의   약  품,110.0,화장품,파미셀,201910,20190208,005740,0,20181101,20191023,20181031,20190930,20190329,20191018,20191013
212,005740,20190208,,,421.0,日 불매운동 관련주,크라운해태홀딩스,201902,20190213,005740,1,20180301,20190208,20180228,20190131,20180713,20190201,20190129
213,005740,20190213,,,421.0,日 불매운동 관련주,크라운해태홀딩스,201902,20190625,005740,0,20180301,20190213,20180228,20190131,20180720,20190208,20190203
214,005740,20190625,,,421.0,日 불매운동 관련주,크라운해태홀딩스,201906,20190731,005740,0,20180701,20190625,20180630,20190531,20181130,20190621,20190615
215,005740,20190731,,,421.0,日 불매운동 관련주,크라운해태홀딩스,201907,20190805,005745,0,20180801,20190731,20180731,20190630,20190104,20190726,20190721
216,005745,20190805,,,,,크라운해태홀딩스우,201908,20190814,006090,0,20180901,20190805,20180831,20190731,20190111,20190802,20190726
217,006090,20190814,5.0,음 식 료 업,90.0,수산,사조오양,201908,20190816,006090,1,20180901,20190814,20180831,20190731,20190118,20190809,20190804
218,006090,20190816,5.0,음 식 료 업,90.0,수산,사조오양,201908,20190819,006090,1,20180901,20190816,20180831,20190731,20190118,20190809,20190806
219,006090,20190819,5.0,음 식 료 업,90.0,수산,사조오양,201908,20190926,006090,0,20180901,20190819,20180831,20190731,20190125,20190816,20190809
220,006090,20190926,5.0,음 식 료 업,90.0,수산,사조오양,201909,20191127,006120,0,20181001,20190926,20180930,20190831,20190301,20190920,20190916
221,006120,20191127,114.0,KP200 에너지화학,111.0,지주사,SK디스커버리,201911,20191127,006125,0,20181201,20191127,20181130,20191031,20190503,20191122,20191117
222,006125,20191127,,,,,SK디스커버리우,201911,20191031,006280,0,20181201,20191127,20181130,20191031,20190503,20191122,20191117
223,006280,20191031,9.0,의   약  품,376.0,유전자 치료제/분석,녹십자,201910,20190110,006340,0,20181101,20191031,20181031,20190930,20190405,20191025,20191021
224,006340,20190110,13.0,전 기 전 자,250.0,철도,대원전선,201901,20190130,006390,0,20180201,20190110,20180131,20181231,20180615,20190104,20181231
225,006390,20190130,10.0,비금속 광물,44.0,시멘트/레미콘,한일현대시멘트,201901,20190110,006490,0,20180201,20190130,20180131,20181231,20180706,20190125,20190120
226,006490,20190110,20.0,통   신  업,315.0,MVNO(가상이동통신망사업자),인스코비,201901,20190701,006490,0,20180201,20190110,20180131,20181231,20180615,20190104,20181231
227,006490,20190701,20.0,통   신  업,315.0,MVNO(가상이동통신망사업자),인스코비,201907,20191107,006490,0,20180701,20190701,20180731,20190630,20181207,20190628,20190621
228,006490,20191107,20.0,통   신  업,315.0,MVNO(가상이동통신망사업자),인스코비,201911,20191108,006490,1,20181201,20191107,20181130,20191031,20190412,20191101,20191028
229,006490,20191108,20.0,통   신  업,315.0,MVNO(가상이동통신망사업자),인스코비,201911,20191107,006840,0,20181201,20191108,20181130,20191031,20190412,20191101,20191029
230,006840,20191107,114.0,KP200 에너지화학,330.0,페인트,AK홀딩스,201911,20190627,006880,0,20181201,20191107,20181130,20191031,20190412,20191101,20191028
231,006880,20190627,16.0,유   통  업,113.0,음식료업종,신송홀딩스,201906,20190702,006880,1,20180701,20190627,20180630,20190531,20181130,20190621,20190617
232,006880,20190702,16.0,유   통  업,113.0,음식료업종,신송홀딩스,201907,20190306,006890,0,20180801,20190702,20180731,20190630,20181207,20190628,20190622
233,006890,20190306,,,76.0,여름관련주,태경화학,201903,20190411,006890,0,20180401,20190306,20180331,20190228,20180810,20190301,20190224
234,006890,20190411,,,76.0,여름관련주,태경화학,201904,20190723,006890,0,20180501,20190411,20180430,20190331,20180914,20190405,20190401
235,006890,20190723,,,76.0,여름관련주,태경화학,201907,20190319,006980,0,20180801,20190723,20180731,20190630,20181228,20190719,20190713
236,006980,20190319,5.0,음 식 료 업,417.0,아프리카 돼지열병(ASF),우성사료,201903,20190423,006980,0,20180401,20190319,20180331,20190228,20180824,20190315,20190309
237,006980,20190423,5.0,음 식 료 업,417.0,아프리카 돼지열병(ASF),우성사료,201904,20190916,006980,0,20180501,20190423,20180430,20190331,20180928,20190419,20190413
238,006980,20190916,5.0,음 식 료 업,417.0,아프리카 돼지열병(ASF),우성사료,201909,20190917,006980,1,20181001,20190916,20180930,20190831,20190222,20190913,20190906
239,006980,20190917,5.0,음 식 료 업,417.0,아프리카 돼지열병(ASF),우성사료,201909,20190925,006980,1,20181001,20190917,20180930,20190831,20190222,20190913,20190907
240,006980,20190925,5.0,음 식 료 업,417.0,아프리카 돼지열병(ASF),우성사료,201909,20181207,007110,0,20181001,20190925,20180930,20190831,20190301,20190920,20190915
241,007110,20181207,16.0,유   통  업,121.0,남북경협,일신석재,201812,20190131,007110,0,20180101,20181207,20171231,20181130,20180511,20181130,20181127
242,007110,20190131,16.0,유   통  업,121.0,남북경협,일신석재,201901,20190201,007110,1,20180201,20190131,20180131,20181231,20180706,20190125,20190121
243,007110,20190201,16.0,유   통  업,121.0,남북경협,일신석재,201902,20190207,007110,1,20180201,20190201,20180228,20190131,20180706,20190125,20190122
244,007110,20190207,16.0,유   통  업,121.0,남북경협,일신석재,201902,20190619,007110,0,20180301,20190207,20180228,20190131,20180713,20190201,20190128
245,007110,20190619,16.0,유   통  업,121.0,남북경협,일신석재,201906,20190624,007110,1,20180701,20190619,20180630,20190531,20181123,20190614,20190609
246,007110,20190624,16.0,유   통  업,121.0,남북경협,일신석재,201906,20190910,007110,0,20180701,20190624,20180630,20190531,20181130,20190621,20190614
247,007110,20190910,16.0,유   통  업,121.0,남북경협,일신석재,201909,20181219,007210,0,20181001,20190910,20180930,20190831,20190215,20190906,20190831
248,007210,20181219,10.0,비금속 광물,330.0,페인트,벽산,201812,20190910,007210,0,20180101,20181219,20171231,20181130,20180525,20181214,20181209
249,007210,20190910,10.0,비금속 광물,330.0,페인트,벽산,201909,20190308,007460,0,20181001,20190910,20180930,20190831,20190215,20190906,20190831
250,007460,20190308,12.0,기       계,205.0,원자력발전,에이프로젠 KIC,201903,20190404,007460,1,20180401,20190308,20180331,20190228,20180810,20190301,20190226
251,007460,20190404,12.0,기       계,205.0,원자력발전,에이프로젠 KIC,201904,20190405,007460,1,20180501,20190404,20180430,20190331,20180907,20190329,20190325
252,007460,20190405,12.0,기       계,205.0,원자력발전,에이프로젠 KIC,201904,20190820,007460,0,20180501,20190405,20180430,20190331,20180907,20190329,20190326
253,007460,20190820,12.0,기       계,205.0,원자력발전,에이프로젠 KIC,201908,20191008,007460,0,20180901,20190820,20180831,20190731,20190125,20190816,20190810
254,007460,20191008,12.0,기       계,205.0,원자력발전,에이프로젠 KIC,201910,20191010,007460,1,20181101,20191008,20181031,20190930,20190315,20191004,20190928
255,007460,20191010,12.0,기       계,205.0,원자력발전,에이프로젠 KIC,201910,20191119,007460,0,20181101,20191010,20181031,20190930,20190315,20191004,20190930
256,007460,20191119,12.0,기       계,205.0,원자력발전,에이프로젠 KIC,201911,20191126,007460,1,20181201,20191119,20181130,20191031,20190426,20191115,20191109
257,007460,20191126,12.0,기       계,205.0,원자력발전,에이프로젠 KIC,201911,20190509,007540,0,20181201,20191126,20181130,20191031,20190503,20191122,20191116
258,007540,20190509,,,111.0,지주사,샘표,201905,20190805,007540,0,20180601,20190509,20180531,20190430,20181012,20190503,20190429
259,007540,20190805,,,111.0,지주사,샘표,201908,20190806,007540,1,20180901,20190805,20180831,20190731,20190111,20190802,20190726
260,007540,20190806,,,111.0,지주사,샘표,201908,20190325,007630,0,20180901,20190806,20180831,20190731,20190111,20190802,20190727
261,007630,20190325,13.0,전 기 전 자,,,폴루스바이오팜,201903,20190625,007660,0,20180401,20190325,20180331,20190228,20180831,20190322,20190315
262,007660,20190625,13.0,전 기 전 자,393.0,갤럭시 부품주,이수페타시스,201906,20191028,007660,0,20180701,20190625,20180630,20190531,20181130,20190621,20190615
263,007660,20191028,13.0,전 기 전 자,393.0,갤럭시 부품주,이수페타시스,201910,20190207,007700,0,20181101,20191028,20181031,20190930,20190405,20191025,20191018
264,007700,20190207,6.0,섬 유 의 복,32.0,패션/의류,F&F,201902,20190215,007700,1,20180301,20190207,20180228,20190131,20180713,20190201,20190128
265,007700,20190215,6.0,섬 유 의 복,32.0,패션/의류,F&F,201902,20191018,007810,0,20180301,20190215,20180228,20190131,20180720,20190208,20190205
266,007810,20191018,13.0,전 기 전 자,393.0,갤럭시 부품주,코리아써키트,201910,20190221,008040,0,20181101,20191018,20181031,20190930,20190322,20191011,20191008
267,008040,20190221,5.0,음 식 료 업,113.0,음식료업종,사조동아원,201902,20190429,008060,0,20180301,20190221,20180228,20190131,20180727,20190215,20190211
268,008060,20190429,13.0,전 기 전 자,393.0,갤럭시 부품주,대덕전자,201904,20190521,008060,1,20180501,20190429,20180430,20190331,20181005,20190426,20190419
269,008060,20190521,13.0,전 기 전 자,393.0,갤럭시 부품주,대덕전자,201905,20190516,008350,0,20180601,20190521,20180531,20190430,20181026,20190517,20190511
270,008350,20190516,11.0,철 강 금 속,171.0,비철금속,남선알미늄,201905,20191014,008350,0,20180601,20190516,20180531,20190430,20181019,20190510,20190506
271,008350,20191014,11.0,철 강 금 속,171.0,비철금속,남선알미늄,201910,20191029,008350,1,20181101,20191014,20181031,20190930,20190322,20191011,20191004
272,008350,20191029,11.0,철 강 금 속,171.0,비철금속,남선알미늄,201910,20191111,008350,1,20181101,20191029,20181031,20190930,20190405,20191025,20191019
273,008350,20191111,11.0,철 강 금 속,171.0,비철금속,남선알미늄,201911,20191113,008350,1,20181201,20191111,20181130,20191031,20190419,20191108,20191101
274,008350,20191113,11.0,철 강 금 속,171.0,비철금속,남선알미늄,201911,20190516,008355,0,20181201,20191113,20181130,20191031,20190419,20191108,20191103
275,008355,20190516,11.0,철 강 금 속,,,남선알미우,201905,20191111,008355,0,20180601,20190516,20180531,20190430,20181019,20190510,20190506
276,008355,20191111,11.0,철 강 금 속,,,남선알미우,201911,20190107,008420,0,20181201,20191111,20181130,20191031,20190419,20191108,20191101
277,008420,20190107,11.0,철 강 금 속,313.0,남-북-러 가스관사업,문배철강,201901,20190212,008420,0,20180201,20190107,20180131,20181231,20180615,20190104,20181228
278,008420,20190212,11.0,철 강 금 속,313.0,남-북-러 가스관사업,문배철강,201902,20190614,008420,0,20180301,20190212,20180228,20190131,20180720,20190208,20190202
279,008420,20190614,11.0,철 강 금 속,313.0,남-북-러 가스관사업,문배철강,201906,20191018,008600,0,20180701,20190614,20180630,20190531,20181116,20190607,20190604
