,index,shcode,shname,target_day,date,open,high,low,close,volume,deal_f,burn_ratio,rotate_ratio,for_net_buy,com_net_buy,per_net_buy,ma5_score,ma20_score,ma5_20_score
23,360,136480,하림,20190918,20181031,3050,3090,2225,2435,7187,56.79,2.16,8.27,-212513,5250,208608,0.35,0.2,0.35
24,360,136480,하림,20190918,20181130,2435,2865,2435,2765,3568,86.08,2.53,4.1,287231,-43476,-242411,0.35,0.2,0.35
25,360,136480,하림,20190918,20181228,2825,2990,2665,2800,3883,83.45,2.83,4.47,278062,204348,-477987,0.35,0.2,0.35
26,360,136480,하림,20190918,20190131,2795,3310,2750,3110,10293,103.25,2.87,11.84,351745,1095708,-1442484,0.35,0.2,0.35
27,360,136480,하림,20190918,20190228,3170,3170,3000,3050,3663,61.25,3.12,4.21,246392,-99813,-100660,0.35,0.2,0.35
28,360,136480,하림,20190918,20190329,3030,3200,2975,3010,4603,80.61,2.84,5.29,-140486,125732,32462,0.35,0.2,0.35
29,360,136480,하림,20190918,20190430,3010,4080,3000,3510,78095,85.91,1.47,89.82,-1506385,-251195,1763350,0.35,0.2,0.35
30,360,136480,하림,20190918,20190531,3510,3785,2990,3335,35238,71.32,1.72,40.53,-18132,-485379,504803,0.35,0.2,0.35
31,360,136480,하림,20190918,20190628,3335,3580,3075,3145,20430,68.27,1.94,23.5,456137,-96406,-320607,0.35,0.2,0.35
32,360,136480,하림,20190918,20190731,3145,3145,2535,2700,9303,58.84,2.69,10.7,666807,-123595,-538905,0.35,0.2,0.35
33,360,136480,하림,20190918,20190830,2690,3135,2250,2750,28344,83.34,1.76,32.6,-664331,-74311,762599,0.35,0.2,0.35
34,360,136480,하림,20190918,20190930,2750,4585,2690,3665,235031,91.93,0.76,270.32,-747091,-326788,1152752,0.35,0.2,0.35
35,360,136480,하림,20190918,20191018,3540,3640,3065,3085,49447,74.22,1.69,56.87,352468,292120,-654117,0.35,0.2,0.35
17,361,136510,쎄미시스코,20190724,20180228,14050,14050,12150,12400,427,52.86,1.16,7.91,-41860,-196,38785,0.5,0.0,1.0
18,361,136510,쎄미시스코,20190724,20180330,12450,12600,10750,11300,368,48.44,1.46,6.81,16229,-3075,-21946,0.5,0.0,1.0
19,361,136510,쎄미시스코,20190724,20180430,11300,13150,10100,11350,683,73.0,1.53,12.65,3908,8496,-5765,0.5,0.0,1.0
20,361,136510,쎄미시스코,20190724,20180531,11150,12500,10150,10300,415,59.61,1.76,7.69,10617,10174,-13745,0.5,0.0,1.0
21,361,136510,쎄미시스코,20190724,20180629,10300,13750,10050,10800,3464,84.28,0.93,64.14,-44047,-779,50133,0.5,0.0,1.0
22,361,136510,쎄미시스코,20190724,20180731,10900,11800,10250,10650,494,70.0,0.84,9.15,-5082,460,4790,0.5,0.0,1.0
23,361,136510,쎄미시스코,20190724,20180831,10850,11450,10200,10600,337,66.55,1.46,6.24,31165,-423,-31097,0.5,0.0,1.0
24,361,136510,쎄미시스코,20190724,20180928,10550,10750,10000,10150,214,48.88,1.48,3.96,1169,-11570,10046,0.5,0.0,1.0
25,361,136510,쎄미시스코,20190724,20181031,10150,10300,4975,6440,693,58.11,1.8,12.84,17566,13216,-31030,0.5,0.0,1.0
26,361,136510,쎄미시스코,20190724,20181130,6350,10500,6270,8030,1450,45.06,1.62,26.85,-9640,-835,-80965,0.5,0.0,1.0
27,361,136510,쎄미시스코,20190724,20181228,8030,8300,7040,7290,135,49.42,1.22,2.5,-172,547,-35478,0.5,0.0,1.0
28,361,136510,쎄미시스코,20190724,20190131,7300,7960,6940,7750,129,68.75,1.22,2.39,670,5239,-5427,0.5,0.0,1.0
29,361,136510,쎄미시스코,20190724,20190228,7840,10100,7340,8050,2419,89.17,0.89,44.79,-17772,145,17399,0.5,0.0,1.0
30,361,136510,쎄미시스코,20190724,20190329,8140,8630,7500,7830,421,60.76,1.16,7.8,16137,-2639,-12311,0.5,0.0,1.0
31,361,136510,쎄미시스코,20190724,20190430,7760,9030,7760,9000,449,94.6,1.03,8.31,-8969,18886,-10404,0.5,0.0,1.0
32,361,136510,쎄미시스코,20190724,20190531,9000,13500,8190,8660,16085,89.02,0.47,297.87,-34250,-8065,44321,0.5,0.0,1.0
33,361,136510,쎄미시스코,20190724,20190628,8550,10650,8490,9100,1613,81.38,0.67,29.87,11260,1351,-21790,0.5,0.0,1.0
34,361,136510,쎄미시스코,20190724,20190731,9100,10800,7890,8200,6327,76.14,0.68,117.17,4247,-6268,2546,0.5,0.0,1.0
35,361,136510,쎄미시스코,20190724,20190830,8150,8950,6560,7280,2024,69.13,2.04,37.48,75447,-8428,-67227,0.5,0.0,1.0
36,361,136510,쎄미시스코,20190724,20190930,7280,9030,7230,7710,2134,80.74,3.11,39.52,57368,3080,-59839,0.5,0.0,1.0
17,362,137950,제이씨케미칼,20190830,20180330,3855,4150,3720,3890,419,52.46,0.44,2.16,-3824,-8,37980,0.7,0.7,0.7
18,362,137950,제이씨케미칼,20190830,20180430,3900,4140,3745,3975,395,41.82,0.48,2.04,6888,-3340,20988,0.7,0.7,0.7
19,362,137950,제이씨케미칼,20190830,20180531,3985,5500,3980,4220,7067,76.33,0.63,36.54,5008,-6170,35184,0.7,0.7,0.7
20,362,137950,제이씨케미칼,20190830,20180629,4220,4325,3610,3620,765,46.35,0.73,3.96,14510,0,-20278,0.7,0.7,0.7
21,362,137950,제이씨케미칼,20190830,20180731,3620,5100,3460,3950,10631,53.36,0.85,54.96,8375,0,1679,0.7,0.7,0.7
22,362,137950,제이씨케미칼,20190830,20180831,4005,4275,3970,4245,1178,73.12,0.81,6.09,13694,6,-12713,0.7,0.7,0.7
23,362,137950,제이씨케미칼,20190830,20180928,4370,4825,4095,4825,4389,87.09,0.71,22.69,-30296,0,29673,0.7,0.7,0.7
24,362,137950,제이씨케미칼,20190830,20181031,4815,5600,3135,3555,9106,73.83,0.84,47.08,-465,-139019,119972,0.7,0.7,0.7
25,362,137950,제이씨케미칼,20190830,20181130,3540,3660,3180,3475,1646,77.1,0.92,8.51,22528,-18802,-10027,0.7,0.7,0.7
26,362,137950,제이씨케미칼,20190830,20181228,3500,4250,3385,3965,3021,87.91,0.79,15.62,-8232,-87436,84283,0.7,0.7,0.7
27,362,137950,제이씨케미칼,20190830,20190131,3965,4300,3540,3970,1866,92.56,1.17,9.59,74905,-64753,-352,0.7,0.7,0.7
28,362,137950,제이씨케미칼,20190830,20190228,3995,4290,3700,3965,1384,90.51,1.23,7.11,26420,-38149,12342,0.7,0.7,0.7
29,362,137950,제이씨케미칼,20190830,20190329,3965,4920,3800,4080,5898,69.6,0.73,29.98,-114507,-185602,298973,0.7,0.7,0.7
30,362,137950,제이씨케미칼,20190830,20190430,4060,4400,3910,3985,3214,56.04,1.27,15.39,121783,-750944,634854,0.7,0.7,0.7
31,362,137950,제이씨케미칼,20190830,20190531,4000,4065,3485,3575,1339,36.83,1.39,6.41,4181,-320325,344919,0.7,0.7,0.7
32,362,137950,제이씨케미칼,20190830,20190628,3500,4100,3450,3770,2548,67.14,1.09,11.93,-71707,-259600,349723,0.7,0.7,0.7
33,362,137950,제이씨케미칼,20190830,20190731,3755,3840,3300,3435,814,61.78,1.14,3.81,27888,5181,-33189,0.7,0.7,0.7
34,362,137950,제이씨케미칼,20190830,20190830,3445,5360,2530,5360,16062,106.03,0.18,75.22,-170829,5698,235059,0.7,0.7,0.7
35,362,137950,제이씨케미칼,20190830,20190930,6550,7850,4660,7130,132604,83.86,0.12,610.74,-167197,-1124440,1505041,0.7,0.7,0.7
36,362,137950,제이씨케미칼,20190830,20191018,7100,7900,5990,6950,34110,74.32,0.52,156.47,55533,-10574,-38122,0.7,0.7,0.7
17,363,140520,대창스틸,20190403,20171031,3205,5040,3130,4250,85588,86.74,0.08,427.94,-180756,-55556,237530,0.7,0.0,0.7
18,363,140520,대창스틸,20190403,20171130,4295,5670,4015,4185,45191,75.66,0.06,225.95,-20104,20088,14159,0.7,0.0,0.7
19,363,140520,대창스틸,20190403,20171228,4185,4665,3660,4015,16848,74.02,0.15,84.24,15214,2683,49507,0.7,0.0,0.7
20,363,140520,대창스틸,20190403,20180131,4025,4610,4010,4600,11729,80.4,1.79,58.64,337963,-5767,-349571,0.7,0.0,0.7
21,363,140520,대창스틸,20190403,20180228,4600,4750,3870,4165,6146,58.2,1.51,30.73,-59380,-607,56909,0.7,0.0,0.7
22,363,140520,대창스틸,20190403,20180330,4095,4525,3930,4240,7665,79.45,2.4,38.33,168591,-113,-162974,0.7,0.0,0.7
23,363,140520,대창스틸,20190403,20180430,4270,6230,4005,5850,34421,89.46,1.5,172.1,-180115,-165,201125,0.7,0.0,0.7
24,363,140520,대창스틸,20190403,20180531,6030,6330,4005,4715,15656,76.2,2.42,78.28,203243,10276,-227477,0.7,0.0,0.7
25,363,140520,대창스틸,20190403,20180629,4845,5100,3775,4020,6588,68.86,1.83,32.94,-126739,-3275,137459,0.7,0.0,0.7
26,363,140520,대창스틸,20190403,20180731,4015,4020,3460,3790,1510,66.41,2.0,7.55,34465,-9939,-24520,0.7,0.0,0.7
27,363,140520,대창스틸,20190403,20180831,3790,3980,3560,3655,1669,50.83,2.08,8.34,15778,-261,-15910,0.7,0.0,0.7
28,363,140520,대창스틸,20190403,20180928,3650,4250,3645,3980,1820,67.19,2.21,9.1,25302,1000,-26395,0.7,0.0,0.7
29,363,140520,대창스틸,20190403,20181031,3990,3990,2365,2700,1424,44.73,2.17,7.12,-10184,1205,8881,0.7,0.0,0.7
30,363,140520,대창스틸,20190403,20181130,2665,3340,2510,2820,4198,66.27,1.68,20.99,-106165,-1205,101740,0.7,0.0,0.7
31,363,140520,대창스틸,20190403,20181228,2850,3450,2640,2755,6727,72.96,1.46,33.64,-3249,-2500,12064,0.7,0.0,0.7
32,363,140520,대창스틸,20190403,20190131,2755,3310,2605,3120,2860,82.04,2.0,14.3,104965,10441,-115394,0.7,0.0,0.7
33,363,140520,대창스틸,20190403,20190228,3125,4080,3115,3190,18007,78.99,0.56,90.04,-320717,-490,321768,0.7,0.0,0.7
34,363,140520,대창스틸,20190403,20190329,3000,3145,2665,2850,1814,56.94,0.98,9.07,91936,-9951,-82033,0.7,0.0,0.7
35,363,140520,대창스틸,20190403,20190430,2880,3740,2815,3065,16758,63.37,0.25,83.79,-131416,2894,124987,0.7,0.0,0.7
36,363,140520,대창스틸,20190403,20190531,3025,3135,2755,2780,1410,59.02,0.55,7.05,55566,-2894,-54061,0.7,0.0,0.7
7,364,140670,알에스오토메이션,20190819,20180330,20150,25050,20100,21150,3355,77.71,0.39,36.85,-58724,-27385,85327,0.0,0.0,0.7
8,364,140670,알에스오토메이션,20190819,20180430,21450,21650,15500,16450,2765,52.01,1.5,30.37,91827,-174967,90217,0.0,0.0,0.7
9,364,140670,알에스오토메이션,20190819,20180531,16350,16750,12700,14700,4940,78.72,1.2,54.27,-41880,84185,-52351,0.0,0.0,0.7
10,364,140670,알에스오토메이션,20190819,20180629,14650,17650,13900,15950,7165,90.45,0.34,78.71,-92827,-8189,110518,0.0,0.0,0.7
11,364,140670,알에스오토메이션,20190819,20180731,16000,16250,12900,14150,3463,71.77,0.56,38.04,12586,-7288,-1323,0.0,0.0,0.7
12,364,140670,알에스오토메이션,20190819,20180831,14400,17750,14100,14800,6112,84.93,0.29,67.14,-36686,-166912,201258,0.0,0.0,0.7
13,364,140670,알에스오토메이션,20190819,20180928,14850,16800,14450,16350,3500,80.35,1.02,38.45,56688,-16194,-37288,0.0,0.0,0.7
14,364,140670,알에스오토메이션,20190819,20181031,16250,16350,8520,10050,2718,61.74,1.56,29.86,38914,-55271,22002,0.0,0.0,0.7
15,364,140670,알에스오토메이션,20190819,20181130,10200,12400,9930,10800,4200,84.95,0.91,46.14,-59721,-26386,89933,0.0,0.0,0.7
16,364,140670,알에스오토메이션,20190819,20181228,11050,12100,9900,11100,2189,76.62,0.83,24.05,-4455,3363,-4490,0.0,0.0,0.7
17,364,140670,알에스오토메이션,20190819,20190131,11200,13850,9950,12500,4042,82.17,0.64,44.41,-24045,-17653,45998,0.0,0.0,0.7
18,364,140670,알에스오토메이션,20190819,20190228,12650,13900,11950,12400,2555,77.52,0.85,28.07,27414,-48917,19966,0.0,0.0,0.7
19,364,140670,알에스오토메이션,20190819,20190329,12650,14700,12250,13000,4230,90.85,0.5,46.47,-32244,-4267,36674,0.0,0.0,0.7
20,364,140670,알에스오토메이션,20190819,20190430,12900,14250,12450,12950,2734,72.07,0.77,30.03,19685,-5461,-11927,0.0,0.0,0.7
21,364,140670,알에스오토메이션,20190819,20190531,12950,13100,10050,10750,1668,60.82,1.18,18.32,55814,53,-59813,0.0,0.0,0.7
22,364,140670,알에스오토메이션,20190819,20190628,10700,12900,10550,11250,4747,89.22,10.11,52.15,774588,14615,-792741,0.0,0.0,0.7
23,364,140670,알에스오토메이션,20190819,20190731,11500,11600,8250,8730,8792,74.75,0.92,96.58,-878644,-118359,973223,0.0,0.0,0.7
24,364,140670,알에스오토메이션,20190819,20190830,8630,10800,7400,9370,8135,82.89,0.78,89.37,-11938,-9627,22084,0.0,0.0,0.7
25,364,140670,알에스오토메이션,20190819,20190930,9370,9850,9200,9350,1642,75.12,1.41,18.04,77910,-1,-86806,0.0,0.0,0.7
26,364,140670,알에스오토메이션,20190819,20191018,9290,9880,8740,9650,837,89.05,2.74,9.19,126965,-1810,-125437,0.0,0.0,0.7
13,365,147760,마이크로프랜드,20190703,20180131,9240,9610,8410,9390,2568,75.88,5.46,23.74,-78575,120549,-10040,0.6499999999999999,0.0,1.0
14,365,147760,마이크로프랜드,20190703,20180228,9410,9480,8390,9040,1837,73.2,5.46,16.98,2556,80466,15354,0.6499999999999999,0.0,1.0
15,365,147760,마이크로프랜드,20190703,20180330,8850,9010,7540,8320,2660,62.17,5.33,24.58,-18409,113919,-93696,0.6499999999999999,0.0,1.0
16,365,147760,마이크로프랜드,20190703,20180430,8280,8630,7870,8100,1320,68.49,6.24,12.2,97577,-88283,-3711,0.6499999999999999,0.0,1.0
17,365,147760,마이크로프랜드,20190703,20180531,8020,8240,6990,7110,926,62.63,5.98,8.56,-28299,-25330,78691,0.6499999999999999,0.0,1.0
18,365,147760,마이크로프랜드,20190703,20180629,7060,7570,6400,6460,551,69.65,5.85,5.09,-8574,-23065,33286,0.6499999999999999,0.0,1.0
19,365,147760,마이크로프랜드,20190703,20180731,6450,7600,5250,5670,4042,66.65,6.44,37.36,62278,-180290,117443,0.6499999999999999,0.0,1.0
20,365,147760,마이크로프랜드,20190703,20180831,5420,6000,4490,4520,2054,54.16,6.84,18.98,44881,-344898,296162,0.6499999999999999,0.0,1.0
21,365,147760,마이크로프랜드,20190703,20180928,4560,4845,4200,4360,2090,62.3,7.16,19.32,24481,-271194,246548,0.6499999999999999,0.0,1.0
22,365,147760,마이크로프랜드,20190703,20181031,4360,4435,2700,3170,2003,58.81,7.45,18.51,31023,-17604,-8562,0.6499999999999999,0.0,1.0
23,365,147760,마이크로프랜드,20190703,20181130,3125,5310,3125,4935,33613,77.18,3.67,310.66,-419287,-34683,464404,0.6499999999999999,0.0,1.0
24,365,147760,마이크로프랜드,20190703,20181228,5070,5900,3975,4170,13576,71.72,3.33,125.47,-36642,-16293,48604,0.6499999999999999,0.0,1.0
25,365,147760,마이크로프랜드,20190703,20190131,4170,4850,3755,4540,2916,80.38,4.61,26.95,150629,-27228,-118693,0.6499999999999999,0.0,1.0
26,365,147760,마이크로프랜드,20190703,20190228,4555,5310,4490,4640,2350,77.05,4.92,21.72,34122,9343,-45261,0.6499999999999999,0.0,1.0
27,365,147760,마이크로프랜드,20190703,20190329,4640,4825,3640,3870,1193,46.27,3.76,11.03,-121956,809,125643,0.6499999999999999,0.0,1.0
28,365,147760,마이크로프랜드,20190703,20190430,3970,5290,3815,4800,5543,82.38,1.94,51.23,-197177,25042,167792,0.6499999999999999,0.0,1.0
29,365,147760,마이크로프랜드,20190703,20190531,4870,5090,4035,4270,2052,54.77,1.8,18.96,-17381,-3587,24009,0.6499999999999999,0.0,1.0
30,365,147760,마이크로프랜드,20190703,20190628,4260,4930,4045,4500,1448,87.95,3.21,13.38,150193,-25469,-123633,0.6499999999999999,0.0,1.0
31,365,147760,마이크로프랜드,20190703,20190731,4500,6670,4390,4930,46030,78.32,1.95,425.42,-215010,48830,16273,0.6499999999999999,0.0,1.0
32,365,147760,마이크로프랜드,20190703,20190830,5030,5710,4300,4675,9243,70.17,0.31,85.42,-195779,-27256,170430,0.6499999999999999,0.0,1.0
16,366,150840,인트로메딕,20190318,20170929,6240,6390,5420,5780,489,58.09,0.53,6.79,-7776,3,7847,0.0,0.3,0.0
17,366,150840,인트로메딕,20190318,20171031,5790,5960,5220,5580,362,81.18,0.57,5.03,2578,-3,-2577,0.0,0.3,0.0
18,366,150840,인트로메딕,20190318,20171130,5600,7140,5480,7000,2241,79.1,0.79,31.12,14855,21,-17048,0.0,0.3,0.0
19,366,150840,인트로메딕,20190318,20171228,7290,7980,6010,6670,1974,88.26,0.8,27.4,15946,19,18491,0.0,0.3,0.0
20,366,150840,인트로메딕,20190318,20180131,6630,12450,6250,11550,11498,85.53,0.47,159.65,-33495,4503,36844,0.0,0.3,0.0
21,366,150840,인트로메딕,20190318,20180228,11550,16650,11000,15550,7274,95.22,0.17,101.0,-12854,7227,-45482,0.0,0.3,0.0
22,366,150840,인트로메딕,20190318,20180330,15900,19500,13000,17850,5880,83.8,1.69,81.65,108122,-3221,-5968,0.0,0.3,0.0
23,366,150840,인트로메딕,20190318,20180430,18200,28500,15500,25150,6124,89.39,2.56,85.03,68705,-16734,1920,0.0,0.3,0.0
24,366,150840,인트로메딕,20190318,20180531,25000,32850,11600,13600,6183,84.11,1.04,40.4,-142051,-45942,178423,0.0,0.3,0.0
25,366,150840,인트로메딕,20190318,20180629,13850,15450,12200,12600,4065,74.59,0.31,26.42,-170359,7529,384689,0.0,0.3,0.0
26,366,150840,인트로메딕,20190318,20180731,12450,13800,10900,11250,1946,58.65,0.33,12.65,3080,2409,-13299,0.0,0.3,0.0
27,366,150840,인트로메딕,20190318,20180831,11250,11600,7240,9080,7142,94.61,1.03,46.42,92939,2068,349940,0.0,0.3,0.0
28,366,150840,인트로메딕,20190318,20180928,8970,10200,8560,9170,3452,83.92,0.42,22.43,-90618,0,126791,0.0,0.3,0.0
29,366,150840,인트로메딕,20190318,20181031,9250,9630,5110,7250,4061,81.28,0.84,26.39,51185,0,47740,0.0,0.3,0.0
30,366,150840,인트로메딕,20190318,20181130,7300,9290,7260,7720,5018,95.17,2.32,27.77,285684,-20101,-236894,0.0,0.3,0.0
31,366,150840,인트로메딕,20190318,20181228,7810,7970,3050,3630,20902,67.14,2.02,115.66,-107360,-350761,2049611,0.0,0.3,0.0
32,366,150840,인트로메딕,20190318,20190131,3700,3950,3245,3335,8398,73.01,1.6,44.27,-65547,-37943,946614,0.0,0.3,0.0
33,366,150840,인트로메딕,20190318,20190228,3345,3750,2960,3175,5175,62.99,1.02,27.28,-86059,6679,100118,0.0,0.3,0.0
34,366,150840,인트로메딕,20190318,20190329,3180,7180,3070,5260,44602,78.46,0.19,235.16,-164984,919,252525,0.0,0.3,0.0
35,366,150840,인트로메딕,20190318,20190430,5270,7550,5020,7240,59215,81.18,0.17,312.2,-152005,-807,100877,0.0,0.3,0.0
0,367,153710,옵티팜,20190110,20181031,9000,14750,8470,11250,42309,94.49,0.0,297.59,0,0,0,0.0,0.0,0.0
1,367,153710,옵티팜,20190110,20181130,11200,15350,9910,10650,34135,89.9,0.0,240.1,0,0,0,0.0,0.0,0.0
2,367,153710,옵티팜,20190110,20181228,10800,11000,7450,9190,6566,69.56,0.03,46.18,-7326,62433,-54108,0.0,0.0,0.0
3,367,153710,옵티팜,20190110,20190131,9260,12800,8660,11250,21501,89.73,0.07,151.23,-2321,-230776,238942,0.0,0.0,0.0
4,367,153710,옵티팜,20190110,20190228,11550,13450,10900,11400,6788,87.56,0.25,47.74,31635,127547,-140313,0.0,0.0,0.0
17,368,154040,솔루에타,20190508,20171130,5530,5880,5340,5370,2529,58.42,1.87,22.94,11819,-991,-13181,0.8500000000000001,0.0,1.0
18,368,154040,솔루에타,20190508,20171228,5360,6200,5000,5500,8997,79.25,1.38,81.6,36740,9976,-31986,0.8500000000000001,0.0,1.0
19,368,154040,솔루에타,20190508,20180131,5500,6090,5340,5880,3874,73.55,3.58,35.13,199179,-14001,-184460,0.8500000000000001,0.0,1.0
20,368,154040,솔루에타,20190508,20180228,5890,6000,5200,5560,1705,65.13,3.03,15.46,-61433,-58,63755,0.8500000000000001,0.0,1.0
21,368,154040,솔루에타,20190508,20180330,5540,5780,5120,5270,1610,62.98,2.48,13.32,-37739,-4,37860,0.8500000000000001,0.0,1.0
22,368,154040,솔루에타,20190508,20180430,5250,5360,5020,5170,1250,55.84,2.46,10.34,-1893,-608,-608,0.8500000000000001,0.0,1.0
23,368,154040,솔루에타,20190508,20180531,5180,5330,4310,4420,1778,51.87,2.2,14.71,-51793,0,55174,0.8500000000000001,0.0,1.0
24,368,154040,솔루에타,20190508,20180629,4420,5250,4390,4470,3766,79.99,1.92,31.16,-47390,0,53221,0.8500000000000001,0.0,1.0
25,368,154040,솔루에타,20190508,20180731,4450,4680,4135,4320,723,72.68,2.17,5.99,30854,0,-31738,0.8500000000000001,0.0,1.0
26,368,154040,솔루에타,20190508,20180831,4315,4465,3890,3990,832,54.6,1.99,6.89,-14273,-1374,17459,0.8500000000000001,0.0,1.0
27,368,154040,솔루에타,20190508,20180928,3950,4350,3950,4135,883,87.05,2.1,7.31,12566,-26,-20129,0.8500000000000001,0.0,1.0
28,368,154040,솔루에타,20190508,20181031,4105,4130,2850,3395,2110,65.25,1.54,17.46,-73565,12000,57530,0.8500000000000001,0.0,1.0
29,368,154040,솔루에타,20190508,20181130,3400,4355,3395,3800,1093,91.77,1.44,9.05,-11522,0,10130,0.8500000000000001,0.0,1.0
30,368,154040,솔루에타,20190508,20181228,3810,3970,3350,3405,400,66.55,1.33,3.31,12361,-1303,-11127,0.8500000000000001,0.0,1.0
31,368,154040,솔루에타,20190508,20190131,3405,3885,3255,3820,702,92.03,1.54,5.81,25661,-7273,-18500,0.8500000000000001,0.0,1.0
32,368,154040,솔루에타,20190508,20190228,3825,4290,3700,3935,735,84.06,1.59,6.08,6027,-42,-971,0.8500000000000001,0.0,1.0
33,368,154040,솔루에타,20190508,20190329,3945,4050,3260,3465,1393,51.71,1.71,11.52,18169,0,-8477,0.8500000000000001,0.0,1.0
34,368,154040,솔루에타,20190508,20190430,3465,4580,3425,4395,6283,95.43,1.48,51.99,-27586,16950,10740,0.8500000000000001,0.0,1.0
35,368,154040,솔루에타,20190508,20190531,4340,6440,3895,4085,59695,86.14,1.59,493.9,-15411,93893,369244,0.8500000000000001,0.0,1.0
36,368,154040,솔루에타,20190508,20190628,4000,4670,3995,4225,9621,74.17,3.26,79.6,237895,-1237,-244235,0.8500000000000001,0.0,1.0
16,369,159580,제로투세븐,20190520,20171130,5180,6690,4905,6110,6657,100.45,0.89,54.16,-41799,43341,-6694,0.8500000000000001,1.0,0.6499999999999999
17,369,159580,제로투세븐,20190520,20171228,6110,6700,4630,4900,1604,67.37,1.45,13.05,66378,-25822,-41049,0.8500000000000001,1.0,0.6499999999999999
18,369,159580,제로투세븐,20190520,20180131,5000,5820,4700,5400,1444,77.97,1.5,11.75,4618,-18068,13183,0.8500000000000001,1.0,0.6499999999999999
19,369,159580,제로투세븐,20190520,20180228,5450,5780,4830,5050,647,64.8,1.31,5.26,-25264,-65,25847,0.8500000000000001,1.0,0.6499999999999999
20,369,159580,제로투세븐,20190520,20180330,5050,5730,4650,5070,924,73.96,1.24,7.51,-9895,-4,7686,0.8500000000000001,1.0,0.6499999999999999
21,369,159580,제로투세븐,20190520,20180430,5260,9360,4935,9240,6068,121.31,1.01,49.38,-13514,185411,-194564,0.8500000000000001,1.0,0.6499999999999999
