,shcode,target_day,upcode,upname,tmcode,tmname,shname,target_m,next_target_day,y,init_jupo,end_jupo,init_month,end_month,init_week,end_week,check_init_day2,max_vol,max_jupo,contin_jupo,samo_vol_ratio,sec_vol_ratio,ins_vol_ratio,tusin_vol_ratio,bank_vol_ratio,jong_vol_ratio,fund_vol_ratio,etcom_vol_ratio,for_reg_vol_ratio,for_noreg_vol_ratio,nat_no_vol_ratio,per_vol_ratio,com_vol_ratio,for_vol_ratio,etc_vol_ratio,obv,date,open_,low,high,close,volume,range_position,month_ma5_score,week_ma5_score,week_ma20_score,week_golden_cross,week_dead_cross,week_up,week_down
2334,263800,20181204,335.0,정 보 기 기,99.0,지능형로봇/인공지능(AI),데이타솔루션,201812,20190424,0,20180101,20181204,20171231,20181130,20180511,20181130,20181124,0.048842158665736574,per_vol,1,-0.004556852051493436,-0.023871710317711965,0.0,-0.004595979453357854,0.0,-0.0003816982687551525,0.0,-0.01566446826051113,0.0007621916418289049,-0.0005336419557359376,0.0,0.048842158665736574,-0.03340624009131841,0.00022854968609296723,-0.01566446826051113,15242620.0,20181204,2825,2780,3620,3620,5891566,1.0,0.0,0.0,0.0,0,0,0,5
2335,263800,20190424,335.0,정 보 기 기,99.0,지능형로봇/인공지능(AI),데이타솔루션,201904,20190613,0,20180501,20190424,20180430,20190331,20180928,20190419,20190414,0.05658507197666307,per_vol,1,-0.007477265520958843,-0.025184666117065126,0.0,-0.015263872154226647,0.0,-0.0064077620648107046,0.0,-0.005619696873612785,0.0033044581140211807,6.37326399898535e-05,0.0,0.05658507197666307,-0.054333565857061325,0.0033681907540110342,-0.005619696873612785,35926403.0,20190424,3330,3265,3965,3535,9730913,0.38571428571428573,0.3,0.5,1.0,0,1,1,4
2336,263800,20190613,335.0,정 보 기 기,99.0,지능형로봇/인공지능(AI),데이타솔루션,201906,20190906,0,20180701,20190613,20180630,20190531,20181116,20190607,20190603,0.06154213964106792,per_vol,1,-0.00950548544612848,-0.034574988902276615,0.0,-0.01637510305028854,0.0,-6.62058469148329e-05,0.0,-0.006345614813875325,0.0055217832456084725,-0.00019652482719259307,0.0,0.06154213964106792,-0.060521783245608474,0.0053252584184158794,-0.006345614813875325,52804882.0,20190613,3450,3450,4240,3830,8708651,0.4810126582278481,0.7,0.5,1.0,0,0,5,0
2337,263800,20190906,335.0,정 보 기 기,99.0,지능형로봇/인공지능(AI),데이타솔루션,201909,20191209,0,20181001,20190906,20180930,20190831,20190208,20190830,20190827,0.045473080093855034,per_vol,1,-0.005178007483036337,-0.03089587164690215,0.0,-0.01308827446255311,0.0,-6.614243135265394e-05,0.0,-0.0008177436742976726,0.004185871012746528,0.000387088591540364,0.0,0.045473080093855034,-0.04922829602384425,0.004572959604286892,-0.0008177436742976726,78463263.0,20190906,3510,3510,4155,3865,9966659,0.5503875968992248,1.0,0.15,1.0,0,1,3,2
2338,263810,20191202,,,18.0,전자파,상신전자,201912,20191204,1,20190101,20191202,20181231,20191130,20190510,20191129,20191122,0.04473316953316953,etcom_vol,1,-4.492804492804493e-06,-0.0014892242892242892,0.0,-0.00029245349245349245,0.0,-0.044928044928044926,0.0,0.04473316953316953,-0.008847455247455248,-0.00013457353457353458,0.0,0.010963074763074763,-0.046714215514215514,-0.008982028782028782,0.04473316953316953,13012800.0,20191202,3460,3455,4080,3525,6822530,0.112,0.0,0.0,0.0,0,0,0,5
2339,263810,20191204,,,18.0,전자파,상신전자,201912,20190515,0,20190101,20191204,20181231,20191130,20190510,20191129,20191124,0.044743910143910146,etcom_vol,1,-4.492804492804493e-06,-0.0014892242892242892,0.0,-0.00029245349245349245,0.0,-0.044928044928044926,0.0,0.044743910143910146,-0.009691330291330291,-0.00021326781326781326,0.0,0.011874903474903475,-0.046714215514215514,-0.009904598104598105,0.044743910143910146,21541365.0,20191204,3375,3360,4040,3865,9048262,0.7426470588235294,0.0,0.0,0.0,0,0,0,5
2340,264450,20190515,,,373.0,5G(5세대 이동통신),유비쿼스,201905,20190820,0,20180601,20190515,20180531,20190430,20181019,20190510,20190505,0.09404293520686963,com_vol,1,0.01666334894613583,-0.01036494925839188,0.0027482435597189696,0.04259894613583138,0.0008272833723653396,-0.0006315378610460577,0.039139149102263855,-0.01828512880562061,0.00988856362217018,-0.0005044886807181889,0.0030624512099921937,-0.08514188134270101,0.09404293520686963,0.00938407494145199,-0.015222677595628415,1043818.0,20190515,40800,40800,51200,42950,918312,0.20673076923076922,0.35,1.0,0.6499999999999999,1,0,2,3
2341,264660,20190820,,,12.0,반도체 장비,씨앤지하이테크,201908,20190128,0,20180901,20190820,20180831,20190731,20190125,20190816,20190810,0.024353599048185605,per_vol,1,-0.002499583581201666,-0.011414753123140987,0.0,-0.00048661511005353955,0.0,-0.0004757882212968471,0.0,-0.00926162998215348,-0.0003339678762641285,0.00011873884592504461,0.0,0.024353599048185605,-0.01487674003569304,-0.0002152290303390839,-0.00926162998215348,9917116.0,20190820,6670,6640,8820,8800,7567928,0.9908256880733946,0.5,0.3,0.5,0,0,5,0
2342,265520,20190128,,,382.0,플렉서블 디스플레이,AP시스템,201901,20190819,0,20180201,20190128,20180131,20181231,20180706,20190125,20190118,0.10945814917127072,com_vol,0,0.01476236187845304,0.02461139502762431,0.024002831491712708,0.02330027624309392,0.001028729281767956,-0.0015286602209944752,0.0190689226519337,0.0005463397790055249,-0.17126325966850828,-0.0013194060773480663,0.004212292817679558,0.06257817679558011,0.10945814917127072,-0.17258266574585635,0.004758632596685083,1920499.0,20190128,24550,23900,26600,26100,1160716,0.8148148148148148,0.55,0.5,0.2,0,0,0,5
2343,265520,20190819,,,382.0,플렉서블 디스플레이,AP시스템,201908,20190412,0,20180901,20190819,20180831,20190731,20190125,20190816,20190809,0.08245511049723757,com_vol,1,0.011114226519337016,0.00550421270718232,0.02681691988950276,-0.01395725138121547,0.00013667127071823203,-0.00027803867403314916,0.05237658839779005,-0.0015469613259668509,0.06559122928176796,0.0005118093922651934,0.0007417817679558011,-0.14701118784530387,0.08245511049723757,0.06610303867403315,-0.0008051795580110497,5599055.0,20190819,26900,26900,28350,28100,1115211,0.8275862068965517,0.5,0.44999999999999996,0.0,0,0,0,5
2344,267790,20190412,316.0,섬 유/의 류,421.0,日 불매운동 관련주,배럴,201904,20190221,0,20180501,20190412,20180430,20190331,20180914,20190405,20190402,0.04228702993092863,per_vol,1,0.018555896648759274,-0.0067486569455103606,-0.00185597339473011,-0.01619762087490407,-0.0003097979022767971,0.012719749296495267,0.0,-0.05765758506011768,0.008735098490662573,0.00047185981069327194,0.0,0.04228702993092863,0.006163596827833205,0.009206958301355846,-0.05765758506011768,12277247.0,20190412,16750,16700,20400,18150,3509063,0.3918918918918919,0.3,1.0,1.0,0,0,5,0
2345,268600,20190221,,,,,셀리버리,201902,20190311,1,20180301,20190221,20180228,20190131,20180727,20190215,20190211,0.13004271099744247,per_vol,1,-0.04719820971867008,-3.810741687979539e-05,0.005463938618925831,0.012626342710997442,-0.001406393861892583,-0.006210741687979539,0.001954092071611253,-0.08372122762148337,-0.011878900255754476,0.00038567774936061383,-1.918158567774936e-05,0.13004271099744247,-0.03482826086956522,-0.011493222506393862,-0.08374040920716112,12741300.0,20190221,29900,29750,36500,31400,1188754,0.24444444444444444,0.0,1.0,0.0,0,0,0,0
2346,268600,20190311,,,,,셀리버리,201903,20190823,0,20180401,20190311,20180331,20190228,20180817,20190308,20190301,0.2348420716112532,per_vol,1,-0.07887020460358056,-0.009310358056265984,0.0034792838874680306,-0.003655242966751918,-0.001406393861892583,-0.007651150895140665,0.0063034526854219945,-0.12602289002557546,-0.013832864450127878,-0.0038565217391304347,-1.918158567774936e-05,0.2348420716112532,-0.09112979539641944,-0.017689386189258312,-0.1260420716112532,16767558.0,20190311,40150,39150,49800,44900,2113834,0.539906103286385,0.0,1.0,0.0,0,0,0,0
2347,268600,20190823,,,,,셀리버리,201908,20191101,0,20180901,20190823,20180831,20190731,20190125,20190816,20190813,0.37123107416879797,per_vol,1,-0.11150728900255755,-0.03702519181585678,-0.0011331202046035807,-0.03409296675191816,-0.001406393861892583,-0.008299360613810742,-0.00011982097186700768,-0.15028120204603582,-0.019941943734015345,-0.00740460358056266,-1.918158567774936e-05,0.37123107416879797,-0.19360332480818415,-0.027346547314578005,-0.15030038363171355,22010253.0,20190823,35100,34750,43500,37700,1539610,0.33714285714285713,0.8500000000000001,0.0,0.15,0,0,0,5
2348,268600,20191101,,,,,셀리버리,201911,20191105,1,20181101,20191101,20181130,20191031,20190405,20191025,20191022,0.39337442455242966,per_vol,1,-0.110896547314578,-0.06219526854219949,-0.0008136828644501278,-0.03208081841432225,-0.001406393861892583,-0.008168797953964194,-0.00011982097186700768,-0.152076726342711,-0.022965728900255753,-0.002631457800511509,-1.918158567774936e-05,0.39337442455242966,-0.21570051150895142,-0.025597186700767265,-0.15209590792838876,25822448.0,20191101,41350,41200,53400,53400,2773371,1.0,0.3,0.6499999999999999,0.2,1,0,5,0
2349,268600,20191105,,,,,셀리버리,201911,20190306,0,20181201,20191105,20181130,20191031,20190412,20191101,20191026,0.2639109974424552,per_vol,1,-0.08894219948849105,-0.05783056265984655,-0.0008438618925831202,-0.02370076726342711,-0.0013849104859335038,-0.0071476982097186705,-0.00011982097186700768,-0.06757506393861892,-0.008920971867007672,-0.007445140664961637,0.0,0.2639109974424552,-0.179969820971867,-0.01636611253196931,-0.06757506393861892,23802518.0,20191105,54100,51600,70400,70400,4344769,1.0,0.3,0.7,0.5,0,0,5,0
2350,269620,20190306,,,392.0,스마트팩토리(스마트공장),시스웍,201903,20190327,1,20180401,20190306,20180331,20190228,20180810,20190301,20190224,0.044199777777777775,per_vol,1,-0.0005234444444444444,-0.04205266666666667,0.0,-0.0006872777777777778,0.0,0.0,0.0,-2.966666666666667e-05,-0.0019487777777777778,0.0010420555555555556,0.0,0.044199777777777775,-0.043263388888888886,-0.0009067222222222222,-2.966666666666667e-05,34202201.0,20190306,3110,3055,3520,3220,8264240,0.3548387096774194,0.0,0.7,0.5,0,0,5,0
2351,269620,20190327,,,392.0,스마트팩토리(스마트공장),시스웍,201903,20190620,0,20180401,20190327,20180331,20190228,20180831,20190322,20190317,0.055621444444444446,per_vol,1,-0.0005234444444444444,-0.051957833333333335,0.0,-0.0006872777777777778,0.0,0.0,0.0,-0.0022518888888888888,-0.0008835,0.0006825,0.0,0.055621444444444446,-0.05316855555555555,-0.000201,-0.0022518888888888888,61472496.0,20190327,3240,3200,4095,3730,23598400,0.5921787709497207,0.0,0.6499999999999999,1.0,0,0,5,0
2352,269620,20190620,,,392.0,스마트팩토리(스마트공장),시스웍,201906,20190723,0,20180701,20190620,20180630,20190531,20181123,20190614,20190610,0.022583333333333334,per_vol,0,-0.0005579444444444445,-0.020187333333333335,0.0,-0.0010839444444444445,0.0,0.0,0.0,-0.0018814444444444445,0.0009538333333333333,0.0001735,0.0,0.022583333333333334,-0.021829222222222222,0.0011273333333333333,-0.0018814444444444445,80356925.0,20190620,3025,2950,3615,3150,17467286,0.3007518796992481,0.7,0.0,0.55,0,1,1,4
2353,269620,20190723,,,392.0,스마트팩토리(스마트공장),시스웍,201907,20190124,0,20180801,20190723,20180731,20190630,20181228,20190719,20190713,0.03438122222222222,per_vol,1,-0.0005579444444444445,-0.020187333333333335,0.0,-0.0010839444444444445,0.0,0.0,0.0,-0.002494388888888889,-0.010272333333333333,0.0002147222222222222,0.0,0.03438122222222222,-0.021829222222222222,-0.010057611111111111,-0.002494388888888889,101924468.0,20190723,2650,2650,3380,3000,21995219,0.4794520547945205,0.8500000000000001,0.3,0.15,0,0,0,5
2354,270870,20190124,315.0,음식료 담배,113.0,음식료업종,뉴트리,201901,20190125,1,20180201,20190124,20180131,20181231,20180629,20190118,20190114,0.12738695748449955,per_vol,1,-0.012814326837909654,-0.053784875996457045,-0.0064388839681133745,-0.032977192205491584,-0.0007005093002657219,-0.001746235606731621,-0.0004701062887511072,-0.02216098317094774,0.00015434012400354296,0.0035518157661647474,0.0,0.12738695748449955,-0.10893213020372011,0.0037061558901682907,-0.02216098317094774,11404633.0,20190124,13950,13750,15700,15300,1419323,0.7948717948717948,0.0,0.3,0.0,0,0,0,0
2355,270870,20190125,315.0,음식료 담배,113.0,음식료업종,뉴트리,201901,20190313,0,20180201,20190125,20180131,20181231,20180629,20190118,20190115,0.13040799379982285,per_vol,1,-0.006893932683790966,-0.05245925597874225,-0.007802369353410097,-0.03228742249778565,-0.0006739371124889282,-0.0054740921169176265,0.0011700620017714792,-0.026967338352524357,-0.002826173604960142,0.0038064658990256866,0.0,0.13040799379982285,-0.10442094774136404,0.0009802922940655447,-0.026967338352524357,13297621.0,20190125,15400,15200,17850,17000,1892988,0.6792452830188679,0.0,0.3,0.0,0,0,0,0
2356,270870,20190313,315.0,음식료 담배,113.0,음식료업종,뉴트리,201903,20190318,1,20180401,20190313,20180331,20190228,20180817,20190308,20190303,0.189151904340124,per_vol,1,-0.03650620017714792,-0.06821235606731621,-0.010390279007971657,-0.035236935341009745,-0.0006739371124889282,-0.007511293179805137,0.006491364038972542,-0.05000376439326838,0.011386514614703276,0.0015049822852081487,0.0,0.189151904340124,-0.15203963684676705,0.012891496899911425,-0.05000376439326838,13236008.0,20190313,15100,15100,17450,17050,1844723,0.8297872340425532,0.0,0.5,0.0,0,0,0,0
2357,270870,20190318,315.0,음식료 담배,113.0,음식료업종,뉴트리,201903,20190404,0,20180401,20190318,20180331,20190228,20180824,20190315,20190308,0.20303365810451726,per_vol,1,-0.03405513728963685,-0.07511448184233835,-0.006882639503985828,-0.02774402125775022,-0.0006075066430469442,-0.0076640832595217005,0.006491364038972542,-0.05182949512843224,-0.0071324180690876884,0.0015047608503100088,0.0,0.20303365810451726,-0.14557650575730735,-0.0056276572187776795,-0.05182949512843224,17327942.0,20190318,17700,17600,19700,19150,2378063,0.7380952380952381,0.0,0.6,0.0,0,0,0,0
2358,272290,20190404,,,422.0,日 수출 규제 관련주(국산화 등),이녹스첨단소재,201904,20190218,0,20180501,20190404,20180430,20190331,20180907,20190329,20190325,0.03641247833622184,com_vol,0,0.006366551126516465,0.02819367417677643,0.0003908145580589255,0.0002068890814558059,0.0004530979202772964,-0.0005777729636048526,0.0052245450606585786,0.00045483102253032927,-0.013416161178509533,-0.0007241117850953206,-0.003845320623916811,-0.022727036395147313,0.03641247833622184,-0.014140272963604853,-0.003390489601386482,295688.0,20190404,49150,49150,53800,53300,387701,0.8924731182795699,0.3,0.7,1.0,0,0,5,0
2359,275630,20190218,,,55.0,보안주(정보),에스에스알,201902,20190221,1,20180301,20190218,20180228,20190131,20180727,20190215,20190208,0.18077083692838655,per_vol,1,-0.0943497842968076,-0.03472631578947368,-0.0006034512510785159,-0.0221732528041415,-0.0004343399482312338,-0.015605694564279552,-0.00033373597929249355,-0.009676272648835202,-0.003157377049180328,0.000434167385677308,-0.0001447799827437446,0.18077083692838655,-0.16837135461604832,-0.0027232096635030198,-0.009821052631578947,4816009.0,20190218,10650,10200,12450,11500,1876232,0.5777777777777777,0.0,1.0,0.0,0,0,0,5
2360,275630,20190221,,,55.0,보안주(정보),에스에스알,201902,20191119,0,20180301,20190221,20180228,20190131,20180727,20190215,20190211,0.18370992234685074,per_vol,1,-0.0946909404659189,-0.03472631578947368,-0.0006034512510785159,-0.0221732528041415,-0.0004343399482312338,-0.01576100086281277,-0.00033373597929249355,-0.009480586712683347,-0.005548921484037963,0.00018740293356341674,-0.0001447799827437446,0.18370992234685074,-0.16886781708369283,-0.005361518550474547,-0.009625366695427092,6851146.0,20190221,11800,11300,13700,13100,2054909,0.75,0.0,1.0,0.0,0,0,0,5
2361,277070,20191119,,,119.0,창투사,린드먼아시아,201911,20190115,0,20181201,20191119,20181130,20191031,20190426,20191115,20191109,0.002795703703703704,per_vol,0,0.00022385185185185184,1.4814814814814815e-06,0.0,-0.0025668148148148147,0.0,0.0,0.0,-0.0007465185185185185,0.0008765925925925925,-0.0005842962962962963,0.0,0.002795703703703704,-0.0023414814814814813,0.0002922962962962963,-0.0007465185185185185,14168034.0,20191119,4035,4035,5240,4730,4922162,0.5767634854771784,0.0,0.5,0.0,0,0,0,5
2362,277410,20190115,315.0,음식료 담배,113.0,음식료업종,인산가,201901,20191121,0,20180201,20190115,20180131,20181231,20180622,20190111,20190105,0.1953669474163442,per_vol,1,-0.021081075954169512,-0.007898740420365733,0.0,-0.0008384930571363533,-0.12779224523863722,-0.030463464602777147,0.0,-0.010098793535169587,0.004173761286895819,-0.001367895894984445,0.0,0.1953669474163442,-0.18807401927308598,0.0028058653919113743,-0.010098793535169587,20814386.0,20190115,1730,1710,2045,1975,14428489,0.7910447761194029,0.15,0.3,0.0,0,0,0,5
2363,277410,20191121,315.0,음식료 담배,113.0,음식료업종,인산가,201911,20190521,0,20181201,20191121,20181130,20191031,20190426,20191115,20191111,0.1583775703771151,per_vol,1,0.00686053570073602,-0.03226094544350861,0.0,-0.0034145231049396768,-0.10670441611654906,0.0,7.071856741786174e-05,-0.024128461947036953,6.601411336216709e-05,0.0011335078534031413,0.0,0.1583775703771151,-0.13544863039684346,0.0011995219667653085,-0.024128461947036953,51895390.0,20191121,1990,1975,2400,2130,17635501,0.36470588235294116,0.0,0.7,0.3,1,0,2,3
2364,285490,20190521,327.0,기 타 제 조,298.0,희귀금속(희토류 등),노바텍,201905,20190529,1,20180601,20190521,20180531,20190430,20181026,20190517,20190511,0.1858515625,per_vol,1,-0.10299959935897436,-0.021256810897435897,-0.0009745592948717949,-0.04122275641025641,-0.0003419471153846154,-0.0036053685897435898,0.0,-0.006071113782051282,-0.007684495192307693,-0.0010602964743589743,-0.0006346153846153846,0.1858515625,-0.17103565705128204,-0.008744791666666666,-0.006705729166666666,5846779.0,20190521,15950,15800,20450,17800,1673136,0.43010752688172044,0.0,0.35,0.5,0,0,0,5
2365,285490,20190529,327.0,기 타 제 조,298.0,희귀금속(희토류 등),노바텍,201905,20190603,1,20180601,20190529,20180531,20190430,20181102,20190524,20190519,0.16802724358974358,per_vol,1,-0.09955989583333333,-0.019708533653846155,-0.0009745592948717949,-0.04122275641025641,-0.0003419471153846154,-0.0036053685897435898,0.0,0.006232972756410256,-0.007415264423076923,-0.0007972756410256411,-0.0006346153846153846,0.16802724358974358,-0.16604767628205128,-0.008212540064102564,0.005598357371794872,8888491.0,20190529,18000,17800,22450,22450,2012380,1.0,0.0,0.15,0.3,0,0,0,5
2366,285490,20190603,327.0,기 타 제 조,298.0,희귀금속(희토류 등),노바텍,201906,20190809,0,20180701,20190603,20180630,20190531,20181109,20190531,20190524,0.17336638621794873,per_vol,1,-0.09923317307692307,-0.01927704326923077,-0.0009745592948717949,-0.040787459935897434,-0.0003419471153846154,-0.0036053685897435898,0.0,-0.006001402243589743,-0.0076991185897435895,0.005188301282051282,-0.0006346153846153846,0.17336638621794873,-0.16485416666666666,-0.0025108173076923077,-0.006636017628205128,11681340.0,20190603,22500,21550,29050,29050,5341605,1.0,0.0,0.44999999999999996,0.15,0,0,0,5
